qty_tilde_url,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.001514617037429116
qty_comma_url,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0008913615221013444
qty_plus_url,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.001643079935781777
qty_asterisk_url,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0028326698805323687
qty_hashtag_url,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0008997734183926187
qty_dollar_url,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.001176851443587311
qty_percent_url,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.008389535549389001
qty_tld_url,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.01798898855340144
length_url,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",69.0850499734299
qty_dot_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.038851413251784817
qty_hyphen_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.02325220175800631
qty_underline_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0007897423690384212
qty_slash_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_questionmark_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_equal_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_at_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",9.519336615973557e-05
qty_and_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_exclamation_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_space_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_tilde_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_comma_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_plus_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_asterisk_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_hashtag_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_dollar_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_percent_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.0
qty_vowels_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.08905554357538183
domain_length,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",8.566074012043657
domain_in_ip,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.07821328122879914
server_client_domain,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.06893330476539239
qty_dot_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15363017884621352
qty_hyphen_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15416949768121668
qty_underline_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15401921892197956
qty_slash_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.29690001167618574
qty_questionmark_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15384446738056534
qty_equal_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15382618097101078
qty_at_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15388579583820142
qty_and_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15385667922792048
qty_exclamation_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15384827399102347
qty_space_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15385415753691434
qty_tilde_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15384340229556867
qty_comma_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.1538439911481802
qty_plus_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.1538524833881665
qty_asterisk_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15393024127287475
qty_hashtag_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15384446738056534
qty_dollar_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.1538454213523218
qty_percent_directory,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.15402882062770581
directory_length,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",32.43876595911121
qty_dot_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19037542922338033
qty_hyphen_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19753817839333318
qty_underline_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.1972080674484061
qty_slash_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19695855649442212
qty_questionmark_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19695855649442212
qty_equal_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.1971229301349074
qty_at_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19699279678275894
qty_and_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.1969882957234242
qty_exclamation_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.1969490611445042
qty_space_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19718796923730944
qty_tilde_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19696585352162332
qty_comma_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19698100857805326
qty_plus_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19697016988515825
qty_asterisk_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19725960186674543
qty_hashtag_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19695855649442212
qty_dollar_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.19695855649442212
qty_percent_file,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.1971233210796857
file_length,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",21.113531029125287
qty_dot_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.4059793065986689
qty_hyphen_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.41228163413160646
qty_underline_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.41067850585638516
qty_slash_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.41213804657832975
qty_questionmark_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.41383923064310396
qty_equal_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.39529476167828465
qty_at_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.41139241945291977
qty_and_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.40876908868783973
qty_exclamation_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.41434663620565954
qty_space_params,"qty_dot_url             0.050593
qty_hyphen_url          0.009973
qty_underline_url       0.003002
qty_slash_url           0.059411
qty_questionmark_url    0.000181
                          ...   
qty_redirects           0.277094
url_google_index        0.000709
domain_google_index     0.002090
url_shortened           0.015551
phishing                1.000000
Length: 112, dtype: float64",0.4143686881663549
